user_id,signup_date,first_touch_channel
10882,2025-09-07,affiliate
10883,2025-09-29,social
10884,2025-09-10,display
10885,2025-09-10,affiliate
10886,2025-09-15,email
10887,2025-09-12,display
10888,2025-09-06,display
10889,2025-09-20,email
10890,2025-09-18,social
10891,2025-09-07,search
10892,2025-10-01,search
10893,2025-09-26,social
10894,2025-09-15,display
10895,2025-09-25,display
10896,2025-09-24,email
10897,2025-09-04,search
10898,2025-09-07,affiliate
10899,2025-09-05,email
10900,2025-09-13,social
10901,2025-09-10,search
10902,2025-09-07,display
10903,2025-09-21,email
10904,2025-09-17,email
10905,2025-09-29,email
10906,2025-09-06,display
10907,2025-09-29,affiliate
10908,2025-09-25,email
10909,2025-09-05,display
10910,2025-09-25,affiliate
10911,2025-09-04,email
10912,2025-09-20,affiliate
10913,2025-10-01,affiliate
10914,2025-09-28,email
10915,2025-09-28,social
10916,2025-09-15,email
10917,2025-09-08,affiliate
10918,2025-10-01,affiliate
10919,2025-09-14,display
10920,2025-09-05,display
10921,2025-09-21,search
10922,2025-09-27,search
10923,2025-09-26,email
10924,2025-09-23,social
10925,2025-09-10,search
10926,2025-09-27,display
10927,2025-09-05,email
10928,2025-09-12,email
10929,2025-09-21,affiliate
10930,2025-09-30,affiliate
10931,2025-09-02,display
10932,2025-09-02,affiliate
10933,2025-09-28,email
10934,2025-09-17,affiliate
10935,2025-09-14,email
10936,2025-09-07,affiliate
10937,2025-09-15,search
10938,2025-09-08,social
10939,2025-09-24,search
10940,2025-09-06,search
10941,2025-09-08,display
10942,2025-09-29,search
10943,2025-09-07,affiliate
10944,2025-09-23,social
10945,2025-09-25,search
10946,2025-09-06,affiliate
10947,2025-09-22,display
10948,2025-09-12,search
10949,2025-09-14,email
10950,2025-09-02,social
10951,2025-09-22,display
10952,2025-09-03,social
10953,2025-09-12,affiliate
10954,2025-09-22,email
10955,2025-09-26,search
10956,2025-09-12,affiliate
10957,2025-09-16,search
10958,2025-09-14,search
10959,2025-09-06,email
10960,2025-09-29,email
10961,2025-09-22,social
10962,2025-09-05,search
10963,2025-09-29,affiliate
10964,2025-09-20,social
10965,2025-09-06,social
10966,2025-09-14,display
10967,2025-09-05,display
10968,2025-09-02,email
10969,2025-09-03,email
10970,2025-09-13,email
10971,2025-09-24,display
10972,2025-09-25,social
10973,2025-09-09,search
10974,2025-09-22,search
10975,2025-09-07,affiliate
10976,2025-09-10,email
10977,2025-09-16,social
10978,2025-09-23,search
10979,2025-09-20,search
10980,2025-09-25,search
10981,2025-09-05,search
10982,2025-09-07,search
10983,2025-09-13,display
10984,2025-09-21,display
10985,2025-09-26,display
10986,2025-09-15,display
10987,2025-09-26,social
10988,2025-09-09,display
10989,2025-09-04,search
10990,2025-09-12,email
10991,2025-09-19,social
10992,2025-09-22,display
10993,2025-09-11,email
10994,2025-09-06,display
10995,2025-09-23,search
10996,2025-09-18,social
10997,2025-09-23,search
10998,2025-09-18,email
10999,2025-10-01,affiliate
11000,2025-09-04,affiliate
11001,2025-09-21,social
11002,2025-09-26,affiliate
11003,2025-09-03,affiliate
11004,2025-09-03,search
11005,2025-09-16,email
11006,2025-09-15,display
11007,2025-09-09,search
11008,2025-09-13,display
11009,2025-09-03,email
11010,2025-09-06,display
11011,2025-09-19,social
11012,2025-09-17,search
11013,2025-09-21,email
11014,2025-09-27,email
11015,2025-09-22,social
11016,2025-09-17,display
11017,2025-09-05,search
11018,2025-09-21,social
11019,2025-09-19,search
11020,2025-09-06,search
11021,2025-09-21,search
11022,2025-09-29,social
11023,2025-09-21,display
11024,2025-09-28,social
11025,2025-09-23,email
11026,2025-10-01,social
11027,2025-09-24,affiliate
11028,2025-09-20,email
11029,2025-09-23,email
11030,2025-09-15,email
11031,2025-09-29,email
11032,2025-09-07,search
11033,2025-09-16,social
11034,2025-09-23,social
11035,2025-09-03,display
11036,2025-09-15,social
11037,2025-09-28,search
11038,2025-09-12,email
11039,2025-10-01,social
11040,2025-09-12,search
11041,2025-09-10,search
11042,2025-09-21,email
11043,2025-09-10,display
11044,2025-09-04,search
11045,2025-09-29,email
11046,2025-09-23,display
11047,2025-09-25,social
11048,2025-09-22,email
11049,2025-09-27,social
11050,2025-09-08,social
11051,2025-09-08,display
11052,2025-09-26,social
11053,2025-09-30,search
11054,2025-09-21,email
11055,2025-09-24,social
11056,2025-09-05,affiliate
11057,2025-09-14,search
11058,2025-09-18,display
11059,2025-09-14,social
11060,2025-09-08,email
11061,2025-09-08,display
11062,2025-09-25,search
11063,2025-09-08,email
11064,2025-09-02,affiliate
11065,2025-09-23,search
11066,2025-09-29,affiliate
11067,2025-09-29,social
11068,2025-09-17,email
11069,2025-09-02,affiliate
11070,2025-09-12,display
11071,2025-09-23,email
11072,2025-09-12,email
11073,2025-09-02,search
11074,2025-09-19,social
11075,2025-09-12,display
11076,2025-09-18,display
11077,2025-09-15,email
11078,2025-09-29,social
11079,2025-09-17,display
11080,2025-09-17,email
11081,2025-09-12,affiliate
11082,2025-09-03,display
11083,2025-09-18,social
11084,2025-09-21,social
11085,2025-09-03,affiliate
11086,2025-09-19,search
11087,2025-09-22,search
11088,2025-09-10,affiliate
11089,2025-09-06,affiliate
11090,2025-09-20,email
11091,2025-09-19,social
11092,2025-09-21,search
11093,2025-09-25,social
11094,2025-09-20,affiliate
11095,2025-09-25,social
11096,2025-09-12,email
11097,2025-09-16,social
11098,2025-09-29,email
11099,2025-09-12,affiliate
11100,2025-09-11,email
11101,2025-09-17,display
11102,2025-09-20,search
11103,2025-09-18,affiliate
11104,2025-09-17,search
11105,2025-10-01,display
11106,2025-09-05,affiliate
11107,2025-09-13,search
11108,2025-09-08,search
11109,2025-09-08,display
11110,2025-09-22,search
11111,2025-09-23,email
11112,2025-09-12,affiliate
11113,2025-09-09,display
11114,2025-09-19,email
11115,2025-09-29,social
11116,2025-09-23,display
11117,2025-10-01,social
11118,2025-09-03,email
11119,2025-09-09,search
11120,2025-09-02,affiliate
11121,2025-09-27,display
11122,2025-09-07,email
11123,2025-09-28,email
11124,2025-09-17,affiliate
11125,2025-09-18,social
11126,2025-09-04,social
11127,2025-09-16,display
11128,2025-09-03,email
11129,2025-09-28,affiliate
11130,2025-09-30,display
11131,2025-09-09,display
11132,2025-09-17,display
11133,2025-10-01,email
11134,2025-09-10,email
11135,2025-09-24,social
11136,2025-09-08,affiliate
11137,2025-09-18,email
11138,2025-09-24,social
11139,2025-09-04,display
11140,2025-09-15,email
11141,2025-09-10,display
11142,2025-09-03,affiliate
11143,2025-09-29,affiliate
11144,2025-09-06,display
11145,2025-09-21,search
11146,2025-09-14,email
11147,2025-09-25,search
11148,2025-09-10,social
11149,2025-09-28,email
11150,2025-09-08,display
11151,2025-09-24,search
11152,2025-09-26,affiliate
11153,2025-09-28,email
11154,2025-09-04,social
11155,2025-09-20,email
11156,2025-09-02,social
11157,2025-09-18,display
11158,2025-09-21,affiliate
11159,2025-09-19,social
11160,2025-09-04,email
11161,2025-09-02,affiliate
11162,2025-09-14,display
11163,2025-09-18,social
11164,2025-09-24,affiliate
11165,2025-09-06,social
11166,2025-09-21,email
11167,2025-09-05,affiliate
11168,2025-09-25,affiliate
11169,2025-09-25,affiliate
11170,2025-09-25,affiliate
11171,2025-09-17,email
11172,2025-09-27,email
11173,2025-09-17,display
11174,2025-09-13,display
11175,2025-09-22,search
11176,2025-09-14,affiliate
11177,2025-09-20,social
11178,2025-09-21,email
11179,2025-09-29,display
11180,2025-09-09,affiliate
11181,2025-09-17,affiliate
11182,2025-09-26,social
11183,2025-09-28,search
11184,2025-09-16,search
11185,2025-09-25,affiliate
11186,2025-09-30,display
11187,2025-09-14,social
11188,2025-09-22,affiliate
11189,2025-09-21,social
11190,2025-09-16,display
11191,2025-09-22,social
11192,2025-09-03,social
11193,2025-10-01,display
11194,2025-09-21,display
11195,2025-09-21,display
11196,2025-09-06,search
11197,2025-09-25,search
11198,2025-09-05,search
11199,2025-09-29,search
11200,2025-09-14,affiliate
11201,2025-09-26,display
11202,2025-09-15,social
11203,2025-09-08,social
11204,2025-10-01,social
11205,2025-09-05,email
11206,2025-09-12,social
11207,2025-09-04,social
11208,2025-09-07,social
11209,2025-09-30,affiliate
11210,2025-09-04,search
11211,2025-09-21,affiliate
11212,2025-09-14,email
11213,2025-09-29,social
11214,2025-09-02,affiliate
11215,2025-09-02,display
11216,2025-09-22,affiliate
11217,2025-09-19,affiliate
11218,2025-09-28,affiliate
11219,2025-09-24,search
11220,2025-09-24,search
11221,2025-09-27,social
11222,2025-09-15,affiliate
11223,2025-10-01,affiliate
11224,2025-09-21,social
11225,2025-09-13,search
11226,2025-09-20,email
11227,2025-09-20,social
11228,2025-09-23,affiliate
11229,2025-09-15,affiliate
11230,2025-09-24,email
11231,2025-09-24,email
11232,2025-09-18,display
11233,2025-09-18,affiliate
11234,2025-10-01,search
11235,2025-09-16,affiliate
11236,2025-09-15,email
11237,2025-09-12,display
11238,2025-09-26,email
11239,2025-09-09,display
11240,2025-09-27,search
11241,2025-09-03,search
11242,2025-09-17,social
11243,2025-09-27,email
11244,2025-09-12,display
11245,2025-09-21,email
11246,2025-09-28,email
11247,2025-09-21,search
11248,2025-09-23,display
11249,2025-10-01,display
11250,2025-10-01,email
11251,2025-09-12,search
11252,2025-09-23,affiliate
11253,2025-09-19,search
11254,2025-09-14,search
11255,2025-09-11,affiliate
11256,2025-09-06,display
11257,2025-09-12,affiliate
11258,2025-09-03,affiliate
11259,2025-09-10,affiliate
11260,2025-09-26,affiliate
11261,2025-09-12,social
11262,2025-09-27,display
11263,2025-09-11,search
11264,2025-09-09,search
11265,2025-09-30,social
11266,2025-09-25,display
11267,2025-09-17,search
11268,2025-10-01,search
11269,2025-09-18,search
11270,2025-09-30,email
11271,2025-09-04,affiliate
11272,2025-09-24,affiliate
11273,2025-09-11,affiliate
11274,2025-09-15,email
11275,2025-09-23,affiliate
11276,2025-09-16,display
11277,2025-09-20,search
11278,2025-09-25,email
11279,2025-09-16,affiliate
11280,2025-09-12,email
11281,2025-09-25,social
11282,2025-09-08,search
11283,2025-09-29,email
11284,2025-09-08,display
11285,2025-09-05,email
11286,2025-09-23,search
11287,2025-09-29,affiliate
11288,2025-09-27,email
11289,2025-09-08,email
11290,2025-09-24,social
11291,2025-09-17,social
11292,2025-09-12,affiliate
11293,2025-09-22,display
11294,2025-09-13,affiliate
11295,2025-09-26,display
11296,2025-09-02,social
11297,2025-09-17,social
11298,2025-09-26,email
11299,2025-09-06,email
11300,2025-09-02,email
11301,2025-09-22,social
11302,2025-09-29,display
11303,2025-09-04,email
11304,2025-09-27,display
11305,2025-09-20,affiliate
11306,2025-09-18,affiliate
11307,2025-09-18,search
11308,2025-09-11,affiliate
11309,2025-09-07,affiliate
11310,2025-09-26,display
11311,2025-09-05,affiliate
11312,2025-09-10,social
11313,2025-09-27,affiliate
11314,2025-09-02,email
11315,2025-09-27,display
11316,2025-09-11,email
11317,2025-09-20,affiliate
11318,2025-09-29,social
11319,2025-09-20,affiliate
11320,2025-09-24,display
11321,2025-09-11,search
11322,2025-09-15,display
11323,2025-09-28,display
11324,2025-09-28,display
11325,2025-09-30,search
11326,2025-09-26,social
11327,2025-09-06,email
11328,2025-09-18,search
11329,2025-09-23,display
11330,2025-09-29,search
11331,2025-09-12,social
11332,2025-09-13,search
11333,2025-10-01,affiliate
11334,2025-09-21,email
11335,2025-09-21,social
11336,2025-09-15,affiliate
11337,2025-09-27,email
11338,2025-09-03,email
11339,2025-09-05,social
11340,2025-09-08,search
11341,2025-09-16,search
11342,2025-09-23,email
11343,2025-09-09,social
11344,2025-09-13,email
11345,2025-09-03,social
11346,2025-10-01,social
11347,2025-09-21,email
11348,2025-09-07,display
11349,2025-09-19,search
11350,2025-09-13,display
11351,2025-09-29,display
11352,2025-09-06,email
11353,2025-09-13,search
11354,2025-09-10,display
11355,2025-09-15,affiliate
11356,2025-09-06,affiliate
11357,2025-09-11,display
11358,2025-09-09,search
11359,2025-09-04,affiliate
11360,2025-09-24,social
11361,2025-09-21,email
11362,2025-10-01,search
11363,2025-09-07,display
11364,2025-09-24,social
11365,2025-09-07,affiliate
11366,2025-09-23,display
11367,2025-09-04,affiliate
11368,2025-09-27,affiliate
11369,2025-09-09,email
11370,2025-09-19,social
11371,2025-09-24,display
11372,2025-09-30,email
11373,2025-10-01,search
11374,2025-09-05,social
11375,2025-09-13,display
11376,2025-09-30,email
11377,2025-09-07,search
11378,2025-09-03,email
11379,2025-09-29,affiliate
11380,2025-09-23,search
11381,2025-09-30,social
11382,2025-09-05,display
11383,2025-09-10,affiliate
11384,2025-09-03,social
11385,2025-09-14,affiliate
11386,2025-09-18,search
11387,2025-09-26,search
11388,2025-09-27,display
11389,2025-09-25,email
11390,2025-09-18,display
11391,2025-09-29,search
11392,2025-09-11,affiliate
11393,2025-09-22,display
11394,2025-09-30,search
11395,2025-09-26,display
11396,2025-09-17,social
11397,2025-09-02,search
11398,2025-09-02,social
11399,2025-09-07,social
11400,2025-09-16,social
11401,2025-09-06,social
11402,2025-09-28,search
11403,2025-09-04,search
11404,2025-09-19,display
11405,2025-09-17,search
11406,2025-09-16,display
11407,2025-09-28,email
11408,2025-09-15,affiliate
11409,2025-09-25,email
11410,2025-09-12,search
11411,2025-09-14,display
11412,2025-09-05,display
11413,2025-09-13,affiliate
11414,2025-09-10,search
11415,2025-09-14,display
11416,2025-09-14,social
11417,2025-09-02,search
11418,2025-09-26,social
11419,2025-09-30,social
11420,2025-09-07,affiliate
11421,2025-09-07,search
11422,2025-09-29,affiliate
11423,2025-09-02,display
11424,2025-09-22,search
11425,2025-09-02,search
11426,2025-09-09,social
11427,2025-09-17,affiliate
11428,2025-09-20,social
11429,2025-09-30,social
11430,2025-09-05,affiliate
11431,2025-10-01,affiliate
11432,2025-09-18,display
11433,2025-09-11,affiliate
11434,2025-09-26,display
11435,2025-09-26,social
11436,2025-09-10,social
11437,2025-09-02,email
11438,2025-09-14,display
11439,2025-09-03,affiliate
11440,2025-09-15,email
11441,2025-09-08,display
11442,2025-09-11,search
11443,2025-09-13,social
11444,2025-09-08,affiliate
11445,2025-09-27,social
11446,2025-10-01,email
11447,2025-09-27,display
11448,2025-09-30,display
11449,2025-09-05,email
11450,2025-09-27,social
11451,2025-09-02,affiliate
11452,2025-09-03,search
11453,2025-09-22,email
11454,2025-09-13,search
11455,2025-09-06,email
11456,2025-09-16,email
11457,2025-09-26,search
11458,2025-09-27,email
11459,2025-09-23,display
11460,2025-09-30,social
11461,2025-09-10,display
11462,2025-09-15,display
11463,2025-09-09,email
11464,2025-09-05,affiliate
11465,2025-09-14,affiliate
11466,2025-09-24,search
11467,2025-09-20,affiliate
11468,2025-09-19,email
11469,2025-09-15,email
11470,2025-09-09,display
11471,2025-09-14,social
11472,2025-09-04,email
11473,2025-09-24,search
11474,2025-09-06,search
11475,2025-09-13,email
11476,2025-09-20,search
11477,2025-09-30,social
11478,2025-09-05,display
11479,2025-09-30,affiliate
11480,2025-09-24,affiliate
11481,2025-09-26,affiliate
11482,2025-09-11,display
11483,2025-09-14,affiliate
11484,2025-09-28,display
11485,2025-09-21,social
11486,2025-09-23,display
11487,2025-09-17,email
11488,2025-09-27,affiliate
11489,2025-09-25,email
11490,2025-10-01,display
11491,2025-09-08,display
11492,2025-09-29,email
11493,2025-09-27,affiliate
11494,2025-09-24,display
11495,2025-09-25,search
11496,2025-09-11,affiliate
11497,2025-09-08,display
11498,2025-09-11,search
11499,2025-09-27,display
11500,2025-09-30,affiliate
11501,2025-09-24,social
11502,2025-09-10,email
11503,2025-09-06,affiliate
11504,2025-09-13,email
11505,2025-09-14,email
11506,2025-09-05,search
11507,2025-09-19,search
11508,2025-09-20,search
11509,2025-09-24,social
11510,2025-09-12,affiliate
11511,2025-09-09,email
11512,2025-09-13,email
11513,2025-09-03,affiliate
11514,2025-09-06,social
11515,2025-09-02,affiliate
11516,2025-09-14,email
11517,2025-09-21,social
11518,2025-09-03,social
11519,2025-09-16,email
11520,2025-09-15,affiliate
11521,2025-09-27,display
11522,2025-09-18,social
11523,2025-09-21,affiliate
11524,2025-09-26,email
11525,2025-09-08,social
11526,2025-09-04,social
11527,2025-09-13,display
11528,2025-09-30,social
11529,2025-10-01,display
11530,2025-09-16,email
11531,2025-09-14,display
11532,2025-09-14,social
11533,2025-09-07,affiliate
11534,2025-09-16,email
11535,2025-09-24,affiliate
11536,2025-09-13,affiliate
11537,2025-09-15,search
11538,2025-09-07,search
11539,2025-09-07,display
11540,2025-09-24,display
11541,2025-09-03,email
11542,2025-09-25,affiliate
11543,2025-09-08,email
11544,2025-09-03,affiliate
11545,2025-09-15,affiliate
11546,2025-09-26,search
11547,2025-09-29,affiliate
11548,2025-09-05,search
11549,2025-09-22,affiliate
11550,2025-09-11,search
11551,2025-09-07,affiliate
11552,2025-09-09,email
11553,2025-09-09,search
11554,2025-09-19,social
11555,2025-09-30,social
11556,2025-09-10,search
11557,2025-09-13,search
11558,2025-09-02,social
11559,2025-09-08,social
11560,2025-09-06,social
11561,2025-09-04,search
11562,2025-09-06,display
11563,2025-09-09,display
11564,2025-09-03,email
11565,2025-09-26,email
11566,2025-09-23,search
11567,2025-09-12,affiliate
11568,2025-09-10,affiliate
11569,2025-09-11,display
11570,2025-09-15,search
11571,2025-09-08,social
11572,2025-09-20,social
11573,2025-09-06,social
11574,2025-10-01,social
11575,2025-09-06,affiliate
11576,2025-09-02,search
11577,2025-10-01,email
11578,2025-09-08,search
11579,2025-09-23,affiliate
11580,2025-09-08,display
11581,2025-09-21,social
11582,2025-09-11,search
11583,2025-09-03,email
11584,2025-09-08,affiliate
11585,2025-09-12,social
11586,2025-09-16,affiliate
11587,2025-09-24,affiliate
11588,2025-09-16,email
11589,2025-09-25,search
11590,2025-09-18,email
11591,2025-09-11,search
11592,2025-09-17,search
11593,2025-09-28,email
11594,2025-09-26,display
11595,2025-09-12,display
11596,2025-09-04,social
11597,2025-09-17,email
11598,2025-09-08,email
11599,2025-09-23,social
11600,2025-09-15,affiliate
11601,2025-09-19,email
11602,2025-09-18,display
11603,2025-09-02,social
11604,2025-09-14,affiliate
11605,2025-09-27,affiliate
11606,2025-09-13,social
11607,2025-09-21,affiliate
11608,2025-09-03,email
11609,2025-09-26,affiliate
11610,2025-09-12,search
11611,2025-09-02,email
11612,2025-09-27,search
11613,2025-09-19,search
11614,2025-09-26,affiliate
11615,2025-09-05,affiliate
11616,2025-09-09,search
11617,2025-09-07,search
11618,2025-09-02,social
11619,2025-09-27,display
11620,2025-09-26,search
11621,2025-09-26,display
11622,2025-09-08,email
11623,2025-09-17,display
11624,2025-09-02,social
11625,2025-09-25,social
11626,2025-09-10,email
11627,2025-09-28,social
11628,2025-09-16,social
11629,2025-09-13,search
11630,2025-09-09,social
11631,2025-09-04,display
11632,2025-09-21,display
11633,2025-09-04,search
11634,2025-09-05,display
11635,2025-09-26,display
11636,2025-09-10,social
11637,2025-10-01,search
11638,2025-09-26,search
11639,2025-09-30,display
11640,2025-09-30,social
11641,2025-09-06,display
11642,2025-09-05,display
11643,2025-09-25,display
11644,2025-09-03,social
11645,2025-09-23,search
11646,2025-09-15,display
11647,2025-09-27,affiliate
11648,2025-09-15,social
11649,2025-09-14,affiliate
11650,2025-09-16,social
11651,2025-09-24,social
11652,2025-09-11,display
11653,2025-09-15,email
11654,2025-09-10,affiliate
11655,2025-09-16,search
11656,2025-09-13,affiliate
11657,2025-09-13,search
11658,2025-09-22,email
11659,2025-09-13,affiliate
11660,2025-09-14,display
11661,2025-09-08,display
11662,2025-09-10,social
11663,2025-09-27,social
11664,2025-09-12,display
11665,2025-09-30,affiliate
11666,2025-09-22,affiliate
11667,2025-09-20,display
11668,2025-09-05,display
11669,2025-09-09,affiliate
11670,2025-09-03,display
11671,2025-09-30,email
11672,2025-09-24,search
11673,2025-09-10,display
11674,2025-09-14,display
11675,2025-09-22,search
11676,2025-09-25,social
11677,2025-09-25,affiliate
11678,2025-09-14,affiliate
11679,2025-09-29,email
11680,2025-09-16,affiliate
11681,2025-09-05,social
11682,2025-09-04,social
11683,2025-09-23,affiliate
11684,2025-09-05,display
11685,2025-09-17,search
11686,2025-09-19,affiliate
11687,2025-09-15,display
11688,2025-09-12,social
11689,2025-09-10,display
11690,2025-09-08,social
11691,2025-09-08,display
11692,2025-09-08,search
11693,2025-09-26,display
11694,2025-09-26,display
11695,2025-09-11,affiliate
11696,2025-09-03,search
11697,2025-09-25,email
11698,2025-09-08,email
11699,2025-09-30,email
11700,2025-09-08,social
11701,2025-09-08,social
11702,2025-09-07,affiliate
11703,2025-09-24,affiliate
11704,2025-09-29,social
11705,2025-09-29,display
11706,2025-09-13,email
11707,2025-09-22,affiliate
11708,2025-09-08,email
11709,2025-09-29,affiliate
11710,2025-09-21,affiliate
11711,2025-09-13,affiliate
11712,2025-09-17,search
11713,2025-09-19,affiliate
11714,2025-10-01,display
11715,2025-09-12,social
11716,2025-09-08,search
11717,2025-09-25,social
11718,2025-09-26,social
11719,2025-09-14,social
11720,2025-09-05,social
11721,2025-09-06,affiliate
11722,2025-09-16,display
11723,2025-09-14,search
11724,2025-09-22,affiliate
11725,2025-09-12,social
11726,2025-09-30,search
11727,2025-09-12,display
11728,2025-09-27,affiliate
11729,2025-09-02,search
11730,2025-09-28,affiliate
11731,2025-09-28,search
11732,2025-09-14,display
11733,2025-09-13,social
11734,2025-09-07,email
11735,2025-09-23,display
11736,2025-09-19,social
11737,2025-09-20,social
11738,2025-09-02,affiliate
11739,2025-09-29,email
11740,2025-09-26,display
11741,2025-09-17,display
11742,2025-09-22,search
11743,2025-09-08,display
11744,2025-09-06,email
11745,2025-09-07,email
11746,2025-09-14,search
11747,2025-09-03,search
11748,2025-09-11,display
11749,2025-09-28,search
11750,2025-09-08,email
11751,2025-09-20,display
11752,2025-09-10,social
11753,2025-09-16,email
11754,2025-09-30,search
11755,2025-09-12,email
11756,2025-09-07,search
11757,2025-09-17,display
11758,2025-09-21,display
11759,2025-09-16,email
11760,2025-09-27,display
11761,2025-09-18,search
11762,2025-09-09,social
11763,2025-09-25,email
11764,2025-09-03,email
11765,2025-09-02,search
11766,2025-09-03,social
11767,2025-09-17,email
11768,2025-09-11,display
11769,2025-09-20,email
11770,2025-09-08,display
11771,2025-09-30,display
11772,2025-09-25,social
11773,2025-09-21,search
11774,2025-09-05,search
11775,2025-09-12,search
11776,2025-09-08,social
11777,2025-09-11,social
11778,2025-09-11,affiliate
11779,2025-09-20,search
11780,2025-09-19,email
11781,2025-09-13,social
11782,2025-09-18,search
11783,2025-09-28,email
11784,2025-09-06,social
11785,2025-09-20,email
11786,2025-09-10,affiliate
11787,2025-09-12,email
11788,2025-09-25,email
11789,2025-10-01,affiliate
11790,2025-09-16,display
11791,2025-09-22,search
11792,2025-09-10,email
11793,2025-09-05,search
11794,2025-09-03,search
11795,2025-09-12,search
11796,2025-09-13,social
11797,2025-09-22,email
11798,2025-09-03,social
11799,2025-09-14,social
11800,2025-09-11,social
11801,2025-09-13,social
11802,2025-09-05,search
11803,2025-09-04,search
11804,2025-09-18,social
11805,2025-09-05,search
11806,2025-09-05,social
11807,2025-09-28,email
11808,2025-09-24,email
11809,2025-09-22,display
11810,2025-09-22,social
11811,2025-09-10,search
11812,2025-09-04,affiliate
11813,2025-09-13,search
11814,2025-09-21,display
11815,2025-09-05,search
11816,2025-09-28,search
11817,2025-09-05,affiliate
11818,2025-09-16,affiliate
11819,2025-09-07,email
11820,2025-09-18,search
11821,2025-09-30,email
11822,2025-09-18,social
11823,2025-09-02,email
11824,2025-09-18,email
11825,2025-09-30,affiliate
11826,2025-09-03,affiliate
11827,2025-09-20,search
11828,2025-09-23,affiliate
11829,2025-10-01,social
11830,2025-09-23,search
11831,2025-09-29,affiliate
11832,2025-09-29,email
11833,2025-09-28,social
11834,2025-09-14,affiliate
11835,2025-09-28,social
11836,2025-09-13,social
11837,2025-09-02,display
11838,2025-09-26,search
11839,2025-10-01,affiliate
11840,2025-09-14,social
11841,2025-09-10,display
11842,2025-09-28,email
11843,2025-09-20,search
11844,2025-09-13,social
11845,2025-09-20,social
11846,2025-09-22,display
11847,2025-09-13,display
11848,2025-09-28,social
11849,2025-09-12,search
11850,2025-09-25,affiliate
11851,2025-09-20,display
11852,2025-09-28,search
11853,2025-09-16,social
11854,2025-10-01,search
11855,2025-09-23,affiliate
11856,2025-09-05,social
11857,2025-09-21,social
11858,2025-09-08,search
11859,2025-09-23,display
11860,2025-09-23,display
11861,2025-09-10,affiliate
11862,2025-09-15,email
11863,2025-09-07,affiliate
11864,2025-09-04,email
11865,2025-09-22,search
11866,2025-09-17,affiliate
11867,2025-09-28,display
11868,2025-09-17,affiliate
11869,2025-09-13,social
11870,2025-09-29,search
11871,2025-09-08,display
11872,2025-09-18,search
11873,2025-09-22,email
11874,2025-09-16,social
11875,2025-09-18,social
11876,2025-09-28,affiliate
11877,2025-09-02,display
11878,2025-09-17,social
11879,2025-09-06,social
11880,2025-09-10,search
11881,2025-09-10,email
11882,2025-09-21,affiliate
11883,2025-09-28,display
11884,2025-09-26,affiliate
11885,2025-09-04,email
11886,2025-09-20,social
11887,2025-09-29,search
11888,2025-09-07,email
11889,2025-09-29,search
11890,2025-09-04,display
11891,2025-09-28,display
11892,2025-10-01,social
11893,2025-09-21,social
11894,2025-09-24,display
11895,2025-09-18,email
11896,2025-09-09,display
11897,2025-09-19,email
11898,2025-09-04,email
11899,2025-09-02,social
11900,2025-09-15,social
11901,2025-09-08,display
11902,2025-09-14,display
11903,2025-09-21,display
11904,2025-09-16,social
11905,2025-09-03,display
11906,2025-09-30,social
11907,2025-09-02,social
11908,2025-09-08,affiliate
11909,2025-09-28,display
11910,2025-10-01,display
11911,2025-09-17,email
11912,2025-09-30,display
11913,2025-09-05,email
11914,2025-09-09,social
11915,2025-09-04,email
11916,2025-09-19,email
11917,2025-09-10,display
11918,2025-09-29,search
11919,2025-09-10,affiliate
11920,2025-09-10,email
11921,2025-09-02,display
11922,2025-09-18,search
11923,2025-09-15,social
11924,2025-09-25,email
11925,2025-09-30,search
11926,2025-09-03,social
11927,2025-09-11,social
11928,2025-09-12,affiliate
11929,2025-09-17,email
11930,2025-09-07,search
11931,2025-09-23,affiliate
11932,2025-09-15,search
11933,2025-09-26,social
11934,2025-09-28,affiliate
11935,2025-09-19,affiliate
11936,2025-09-23,display
11937,2025-09-08,display
11938,2025-09-24,email
11939,2025-09-06,display
11940,2025-09-23,email
11941,2025-09-04,email
11942,2025-09-02,search
11943,2025-09-02,display
11944,2025-09-24,email
11945,2025-09-09,email
11946,2025-09-02,affiliate
11947,2025-09-23,display
11948,2025-09-24,search
11949,2025-09-22,social
11950,2025-09-26,affiliate
11951,2025-09-24,email
11952,2025-09-22,search
11953,2025-09-23,display
11954,2025-09-12,display
11955,2025-09-25,email
11956,2025-09-09,display
11957,2025-09-17,email
11958,2025-09-27,email
11959,2025-09-06,search
11960,2025-09-17,email
11961,2025-10-01,social
11962,2025-09-04,social
11963,2025-09-11,social
11964,2025-09-26,email
11965,2025-09-05,affiliate
11966,2025-09-19,display
11967,2025-09-23,search
11968,2025-09-23,social
11969,2025-09-18,email
11970,2025-09-17,affiliate
11971,2025-09-11,search
11972,2025-09-29,email
11973,2025-09-23,affiliate
11974,2025-09-23,social
11975,2025-09-02,affiliate
11976,2025-09-13,email
11977,2025-09-04,display
11978,2025-09-24,affiliate
11979,2025-09-24,email
11980,2025-09-21,email
11981,2025-09-05,search
11982,2025-09-18,search
11983,2025-09-05,email
11984,2025-09-10,email
11985,2025-09-13,social
11986,2025-09-12,search
11987,2025-09-21,search
11988,2025-09-09,affiliate
11989,2025-09-24,social
11990,2025-09-23,social
11991,2025-09-28,email
11992,2025-09-20,email
